1131021.076547	5483438.6819638	2400
1130825.9139042	5483404.9388321	2400
1045694.1269946	5473905.162484	2800
1045374.6912324	5474086.4255885	2800
1045272.343813	5474154.7416829	2800
1045239.8551864	5474555.1601789	2800
1045494.7507253	5475096.2900335	2800
1045678.6495448	5475316.4152276	2800
1046080.0242618	5475345.1693748	2800
1046491.3352211	5475274.0238563	2800
1046914.2315917	5475013.446896	2800
1047018.8136349	5474922.9553153	2800
1046936.8746801	5474712.9480616	2800
1046661.0511884	5474382.6952836	2800
1046167.6446033	5474243.8235506	2800
1045890.1966802	5474003.1625364	2800
1045694.1269946	5473905.162484	2800
1056351.2623088	5477869.7854965	3000
1055756.4483305	5477719.6860488	3000
1055363.047345	5477612.4978667	3000
1054902.6323829	5477150.8518334	3000
1054707.9150157	5477041.4041111	3000
1054307.7194544	5477000.9123531	3000
1054016.1299084	5476904.1420504	3000
1053754.8355944	5476361.8124401	3000
1053767.1713775	5476239.6773003	3000
1054087.4564616	5475980.4400673	3000
1054810.2541892	5475739.4991101	3000
1055175.042095	5474968.8759682	3000
1055382.8208796	5474877.7545157	3000
1055782.051677	5474929.4140006	3000
1056163.2323213	5475158.7373225	3000
1056913.6783648	5475806.9653776	3000
1057187.1270534	5476227.3398116	3000
1057441.9731172	5476758.0117948	3000
1057303.8222418	5477248.7219122	3000
1057293.6633617	5477348.6415739	3000
1056972.1578926	5477618.8065825	3000
1056351.2623088	5477869.7854965	3000
802643.58677765	5470431.0696256	900
803991.82354926	5470037.4997356	900
804534.87836291	5469577.1734336	900
805076.30874523	5469016.4775617	900
805755.84052781	5468073.3595306	900
805885.94345912	5467701.625196	900
806441.78757726	5467019.2041009	900
808376.60072871	5466592.510953	900
808694.46153463	5466387.4226982	900
809009.8733248	5466226.8053913	900
809785.55165188	5466571.5152267	900
810190.48857356	5466505.2087232	900
810625.33317251	5466039.2835609	900
810638.27090221	5465939.6838341	900
810822.03778819	5466173.0563318	900
810589.76060022	5466538.9318589	900
809956.39729984	5466904.4474593	900
809843.30554533	5467098.727914	900
809824.73590397	5467298.3472821	900
810516.39732352	5467448.9166341	900
810725.62737668	5467360.4246464	900
811149.75237805	5467083.4610216	900
811369.09183632	5466817.2052172	900
811882.79144427	5466634.5523956	900
812501.46889595	5466402.1796944	900
812949.53982915	5465836.8347687	900
812974.55772074	5465526.1080163	900
